date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:14	25714/25714	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:18%20GMT	https://www.avodaq.com/assets/images/8/shutterstock_538651918_kompirmiert-e17411a8.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/8/shutterstock_538651918_kompirmiert-e17411a8.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:15	22395/22395	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:19%20GMT	https://www.avodaq.com/assets/images/3/avodaq_BFC_SM-9b3af0d3.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/3/avodaq_BFC_SM-9b3af0d3.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:16	24916/24916	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/5/791d5ffb-6ae4-486d-a025-9c866fc5fdc9-2515c97d%20(1)-d17e7a55.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/791d5ffb-6ae4-486d-a025-9c866fc5fdc9-2515c97d%20(1)-d17e7a55.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:17	18246/18246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/c/Wolfgang_Niedermark-b398857c.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/c/Wolfgang_Niedermark-b398857c.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:18	20279/20279	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/f/Podiumsdiskussion-567870df.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/f/Podiumsdiskussion-567870df.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:19	24228/24228	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/3/Digital-a3e22923.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/3/Digital-a3e22923.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:20	27821/27821	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/1/Skyline-85cda451.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/1/Skyline-85cda451.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:21	42901/42901	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/9/11_Team-nach-dem-Rennen%20(002)-2228b599.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/9/11_Team-nach-dem-Rennen%20(002)-2228b599.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:22	42403/42403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/1/IMG_8305%5B1%5D-83f60dc1.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/1/IMG_8305[1]-83f60dc1.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:23	27430/27430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/7/LT%20Eingang_bearbeitet-d59e2a37.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/7/LT%20Eingang_bearbeitet-d59e2a37.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:24	23499/23499	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/0/strongmen-bf7660a0.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/0/strongmen-bf7660a0.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:25	17645/17645	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/8/ConhIT%202016-69b47078.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/8/ConhIT%202016-69b47078.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:26	45332/45332	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/b/woman-lawn-7526b04b.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/b/woman-lawn-7526b04b.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:27	22943/22943	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/9/IMG_0077-a9eda719.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/9/IMG_0077-a9eda719.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:28	29583/29583	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:20%20GMT	https://www.avodaq.com/assets/images/5/IMG_1874-8dbed465.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/IMG_1874-8dbed465.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:29	49832/49832	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202017%2011:14:38%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/LaufISABELL-1cdd90d3.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/LaufISABELL-1cdd90d3.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:30	16663/16663	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:21%20GMT	https://www.avodaq.com/assets/images/b/UKE%201-5cdee90b.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/b/UKE%201-5cdee90b.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:31	23576/23576	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:21%20GMT	https://www.avodaq.com/assets/images/4/UKE%202-e319e194.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/4/UKE%202-e319e194.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:32	28195/28195	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:21%20GMT	https://www.avodaq.com/assets/images/d/mlove-4595befd.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/d/mlove-4595befd.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:34	278789/278789	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202017%2013:21:44%20GMT	https://www.avodaq.com/files/avodaq/content/backgrounds/2017/shutterstock_487313515_web.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/backgrounds/2017/shutterstock_487313515_web.jpg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:34	35591/35591	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Dec%202017%2014:15:02%20GMT	https://www.avodaq.com/files/avodaq/content/icons/Icon_Security-neu_02.png	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/Icon_Security-neu_02.png	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:35	9550/9550	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jun%202018%2009:53:36%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/2018/kununu.png	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/2018/kununu.png	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:36	11243/11243	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jun%202018%2009:53:36%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/2018/kununu2.png	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/2018/kununu2.png	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:37	2669/2669	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/elder-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/elder-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:38	1836/1836	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/time-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/time-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:39	2356/2356	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/home-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/home-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:40	2003/2003	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/flowchart-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/flowchart-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:41	2277/2277	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/fitnessfirst-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/fitnessfirst-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:42	3083/3083	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/child-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/child-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:43	3300/3300	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Oct%202018%2010:40:48%20GMT	https://www.avodaq.com/files/avodaq/content/icons/fruits-white.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/icons/fruits-white.svg	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2013:52:44%20GMT	https://www.avodaq.com/+49.69.50%2050%2077%20809	/Users/skrug/websites/avodaq/www.avodaq.com/+49.69.50%2050%2077%20809	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:45	13667/13667	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2028%20May%202021%2013:52:45%20GMT	https://www.avodaq.com/en/+49.69.50%2050%2077%20809	/Users/skrug/websites/avodaq/www.avodaq.com/en/+49.69.50%2050%2077%20809	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2013:52:46%20GMT	https://www.avodaq.com/+49%2030%2072%206161%20709	/Users/skrug/websites/avodaq/www.avodaq.com/+49%2030%2072%206161%20709	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:47	13667/13667	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2028%20May%202021%2013:52:47%20GMT	https://www.avodaq.com/en/+49%2030%2072%206161%20709	/Users/skrug/websites/avodaq/www.avodaq.com/en/+49%2030%2072%206161%20709	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:48	66146/66146	---M--	200	added ('OK')	application/pdf	date:Tue,%2024%20Jan%202017%2009:29:26%20GMT	https://www.avodaq.com/files/avodaq/content/pdf/agb.pdf	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pdf/agb.pdf	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:49	63279/63279	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Oct%202017%2012:37:27%20GMT	https://www.avodaq.com/files/avodaq/templates/js/assets_02.js	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/templates/js/assets_02.js	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:50	4517/4517	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Apr%202018%2014:50:05%20GMT	https://www.avodaq.com/files/avodaq/templates/js/custom_06.js	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/templates/js/custom_06.js	(from https://www.avodaq.com/de/sandbox-324fksdf9dc43.html)
15:52:51	94659/94659	---M--	200	added ('OK')	image/png	date:Fri,%2014%20May%202021%2012:19:07%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/215-402111-Event-Grafik-ASCOM-E-Mail-Header-Webinar-Secure-Access.png	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/215-402111-Event-Grafik-ASCOM-E-Mail-Header-Webinar-Secure-Access.png	(from https://www.avodaq.com/de/)
15:52:53	14965/14965	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:52:52%20GMT	https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/webinar-digitalsierung-healthcare.html	(from https://www.avodaq.com/de/)
15:52:55	586889/586889	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2014:48:55%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/2018/Girls%27%20Day%20Bild.jpeg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/2018/Girls'%20Day%20Bild.jpg	(from https://www.avodaq.com/de/)
15:52:55	406410/406410	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2014:26:44%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/2018/215-402102-Event-Grafik-Paket-Cross-Arch-Netw-LP-Header-1250x504%20(1).jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/2018/215-402102-Event-Grafik-Paket-Cross-Arch-Netw-LP-Header-1250x504%20(1).jpg	(from https://www.avodaq.com/de/)
15:52:56	14291/14291	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:52:55%20GMT	https://www.avodaq.com/de/avodaq_Networking_Events.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/avodaq_Networking_Events.html	(from https://www.avodaq.com/de/)
15:52:57	11617/11617	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:52:56%20GMT	https://www.avodaq.com/de/webexone.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/webexone.html	(from https://www.avodaq.com/de/)
15:52:58	220084/220084	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Dec%202020%2014:49:47%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/2018/215-402007-webexone-LP-Header-1250x504-sRGB.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/2018/215-402007-webexone-LP-Header-1250x504-sRGB.jpg	(from https://www.avodaq.com/de/)
15:52:59	13701/13701	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:52:58%20GMT	https://www.avodaq.com/de/avodaqxascom_Webinar.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/avodaqxascom_Webinar.html	(from https://www.avodaq.com/de/)
15:53:00	255890/255890	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Oct%202020%2011:39:39%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/2018/215-402003-Cary-Videotel-Header-Retusche-sRGB.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/2018/215-402003-Cary-Videotel-Header-Retusche-sRGB.jpg	(from https://www.avodaq.com/de/)
15:53:00	53473/53473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2011:12:11%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/Mailing_Bild_klein_Security%20QB.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/Mailing_Bild_klein_Security%20QB.jpg	(from https://www.avodaq.com/de/)
15:53:02	7277/7277	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:53:01%20GMT	https://www.avodaq.com/de/avodaqSecurityWorkshop.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/avodaqSecurityWorkshop.html	(from https://www.avodaq.com/de/)
15:53:02	66049/66049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2011:11:36%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/Mailing_Bild_klein_Grillen.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/Mailing_Bild_klein_Grillen.jpg	(from https://www.avodaq.com/de/)
15:53:04	13760/13760	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:53:03%20GMT	https://www.avodaq.com/de/GrillAcademy.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/GrillAcademy.html	(from https://www.avodaq.com/de/)
15:53:04	32864/32864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2011:11:02%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/small/Mailing_Bild_klein_CBC.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/small/Mailing_Bild_klein_CBC.jpg	(from https://www.avodaq.com/de/)
15:53:06	5069/5069	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2013:53:05%20GMT	https://www.avodaq.com/de/avodaqCBC.html	/Users/skrug/websites/avodaq/www.avodaq.com/de/avodaqCBC.html	(from https://www.avodaq.com/de/)
15:53:06	59344/59344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202020%2009:57:08%20GMT	https://www.avodaq.com/files/avodaq/content/pictures/2020/Homeoffice_Website.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pictures/2020/Homeoffice_Website.jpg	(from https://www.avodaq.com/de/)
15:53:08	169860/169860	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Apr%202021%2022:00:58%20GMT	https://www.avodaq.com/assets/images/d/Deckblatt_Userguide_deu-ae3d896d.png	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/d/Deckblatt_Userguide_deu-ae3d896d.png	(from https://www.avodaq.com/de/)
15:53:08	22795/22795	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:00%20GMT	https://www.avodaq.com/assets/images/a/SI-5fdadb3a.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/a/SI-5fdadb3a.jpg	(from https://www.avodaq.com/de/)
15:53:09	34241/34241	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:07%20GMT	https://www.avodaq.com/assets/images/2/avo_girlsday-5-d44b62c2.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/2/avo_girlsday-5-d44b62c2.jpg	(from https://www.avodaq.com/de/)
15:53:10	35558/35558	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:07%20GMT	https://www.avodaq.com/assets/images/2/avo_girlsday-6-56bf4392.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/2/avo_girlsday-6-56bf4392.jpg	(from https://www.avodaq.com/de/)
15:53:11	33120/33120	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:08%20GMT	https://www.avodaq.com/assets/images/5/J%c3%b6rg9-f7591885.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/J%c3%b6rg9-f7591885.jpg	(from https://www.avodaq.com/de/)
15:53:12	30940/30940	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:09%20GMT	https://www.avodaq.com/assets/images/d/J%c3%b6rg8-b2db7f9d.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/d/J%c3%b6rg8-b2db7f9d.jpg	(from https://www.avodaq.com/de/)
15:53:13	26939/26939	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:09%20GMT	https://www.avodaq.com/assets/images/8/31-153dbd28.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/8/31-153dbd28.jpg	(from https://www.avodaq.com/de/)
15:53:14	33074/33074	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:09%20GMT	https://www.avodaq.com/assets/images/d/IMG_5757-7541e69d.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/d/IMG_5757-7541e69d.jpg	(from https://www.avodaq.com/de/)
15:53:15	37638/37638	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:09%20GMT	https://www.avodaq.com/assets/images/0/IMG_2287-45cb5ac0.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/0/IMG_2287-45cb5ac0.jpg	(from https://www.avodaq.com/de/)
15:53:16	33025/33025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:09%20GMT	https://www.avodaq.com/assets/images/7/KYCB4408-fcdc16c7.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/7/KYCB4408-fcdc16c7.jpg	(from https://www.avodaq.com/de/)
15:53:17	37708/37708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:10%20GMT	https://www.avodaq.com/assets/images/2/Foto%20Imkern%20facebook-77ab08a2.jpeg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/2/Foto%20Imkern%20facebook-77ab08a2.jpg	(from https://www.avodaq.com/de/)
15:53:18	43155/43155	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:10%20GMT	https://www.avodaq.com/assets/images/5/IMG_4109-3aa48b95.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/IMG_4109-3aa48b95.jpg	(from https://www.avodaq.com/de/)
15:53:19	24442/24442	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:12%20GMT	https://www.avodaq.com/assets/images/5/IMG_0612_KOPIE-b874a5a5.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/IMG_0612_KOPIE-b874a5a5.jpg	(from https://www.avodaq.com/de/)
15:53:20	32812/32812	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:12%20GMT	https://www.avodaq.com/assets/images/0/IMG_193640_klein-3f275ff0.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/0/IMG_193640_klein-3f275ff0.jpg	(from https://www.avodaq.com/de/)
15:53:21	33712/33712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:13%20GMT	https://www.avodaq.com/assets/images/5/IMG_6417_klein-84a18595.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/IMG_6417_klein-84a18595.jpg	(from https://www.avodaq.com/de/)
15:53:22	43752/43752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:13%20GMT	https://www.avodaq.com/assets/images/a/B2Run_Vorher-2ad7c9ba.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/a/B2Run_Vorher-2ad7c9ba.jpg	(from https://www.avodaq.com/de/)
15:53:23	37082/37082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:13%20GMT	https://www.avodaq.com/assets/images/5/B2Run_Nachher-8190cc45.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/5/B2Run_Nachher-8190cc45.jpg	(from https://www.avodaq.com/de/)
15:53:24	18086/18086	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:13%20GMT	https://www.avodaq.com/assets/images/8/IMG_0139-f7f201b8.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/8/IMG_0139-f7f201b8.jpg	(from https://www.avodaq.com/de/)
15:53:25	23236/23236	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:14%20GMT	https://www.avodaq.com/assets/images/3/IMG_1319-a1ebda63.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/3/IMG_1319-a1ebda63.jpg	(from https://www.avodaq.com/de/)
15:53:26	27746/27746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:14%20GMT	https://www.avodaq.com/assets/images/f/IMG_1318-8d5c14df.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/f/IMG_1318-8d5c14df.jpg	(from https://www.avodaq.com/de/)
15:53:27	32494/32494	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:14%20GMT	https://www.avodaq.com/assets/images/f/IMG_0277-601f0fff.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/f/IMG_0277-601f0fff.jpg	(from https://www.avodaq.com/de/)
15:53:28	34006/34006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:15%20GMT	https://www.avodaq.com/assets/images/8/IMG_0273-61960838.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/8/IMG_0273-61960838.jpg	(from https://www.avodaq.com/de/)
15:53:29	37847/37847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:01:15%20GMT	https://www.avodaq.com/assets/images/6/image3-1002b4c6.jpeg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/6/image3-1002b4c6.jpg	(from https://www.avodaq.com/de/)
15:53:31	124321/124321	---M--	200	added ('OK')	application/pdf	date:Wed,%2026%20Jun%202019%2010:28:02%20GMT	https://www.avodaq.com/files/avodaq/content/pdf/AGB_juli2019.pdf	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/content/pdf/AGB_juli2019.pdf	(from https://www.avodaq.com/de/)
15:53:31	5159/5159	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20Jul%202019%2009:48:01%20GMT	https://www.avodaq.com/files/avodaq/templates/js/custom_10.js	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/templates/js/custom_10.js	(from https://www.avodaq.com/de/)
15:53:33	227136/227136	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/sitting_window_og.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/sitting_window_og.jpg	(from https://www.avodaq.com/homeoffice2020/)
